Account ID,Account Owner Region,Account Name,Type,Sub Type,Support SDR,Billing Country,Industry,Employees,Account Propensity Score (APS),Global 2000 Rank,Expected SDR Assignment ,Match/Mismatch
141140,EMEACommercial,Company 17685,Prospect,Suspect,Comm Rep,Germany,Retailers & eCommerce,11,21,,Comm Rep,Match
141141,EMEACommercial,Company 17686,Prospect,Suspect,Comm Rep,Germany,Logistics & Service Providers,1,19,,Comm Rep,Match
141142,EMEACommercial,Company 17687,Prospect,Suspect,Comm Rep,Germany,Software - B2B,5,28,,Comm Rep,Match
141143,EMEACommercial,Company 17688,Prospect,Suspect,Comm Rep,Germany,Software - B2B,51,65,,Comm Rep,Match
141144,EMEACommercial,Company 17689,Prospect,Suspect,Comm Rep,Germany,Agencies,1,21,,Comm Rep,Match
141145,EMEACommercial,Company 17690,Prospect,Suspect,Comm Rep,Germany,"Logistics, Transportation & Supply Chain",21,35,,Comm Rep,Match
141146,EMEACommercial,Company 17691,Prospect,Suspect,Comm Rep,Germany,Retailers & eCommerce,73,12,,Comm Rep,Match
141147,EMEACommercial,Company 17692,Prospect,Suspect,Comm Rep,Germany,Industrial Goods,41,76,,Comm Rep,Match
141148,EMEACommercial,Company 17693,Prospect,Suspect,Comm Rep,Germany,Consulting,2,26,,Comm Rep,Match
141149,EMEACommercial,Company 17694,Prospect,Suspect,Comm Rep,Germany,Software - B2B,54,59,,Comm Rep,Match
141150,EMEACommercial,Company 17695,Prospect,Suspect,Comm Rep,Germany,Software - B2B,15,54,,Comm Rep,Match
141151,EMEACommercial,Company 17696,Prospect,Suspect,Comm Rep,Germany,Software - B2B,5,39,,Comm Rep,Match
141152,EMEACommercial,Company 17697,Prospect,Suspect,Comm Rep,Germany,Software - B2B,10,28,,Comm Rep,Match
141153,EMEACommercial,Company 17698,Prospect,Suspect,Comm Rep,Germany,Professional Services,20,26,,Comm Rep,Match
141154,EMEACommercial,Company 17699,Prospect,Suspect,Comm Rep,Germany,Retailers & eCommerce,3,18,,Comm Rep,Match
141155,EMEACommercial,Company 17700,Self Service,On Demand,Comm Rep,Germany,Professional Services,9,79,,Comm Rep,Match
141156,EMEACommercial,Company 17701,Prospect,Suspect,Comm Rep,Germany,Software - B2B,23,83,,Comm Rep,Match
141157,EMEACommercial,Company 17702,Prospect,Suspect,Comm Rep,Germany,Software - B2B,13,34,,Comm Rep,Match
141158,EMEACommercial,Company 17703,Prospect,Suspect,Comm Rep,Germany,Software - B2B,16,99,,Comm Rep,Match
141159,EMEACommercial,Company 17704,Prospect,Suspect,Comm Rep,Germany,Software - B2B,20,82,,Comm Rep,Match
141160,EMEACommercial,Company 17705,Prospect,Suspect,Comm Rep,Germany,Software - B2C,1,13,,Comm Rep,Match
141161,EMEACommercial,Company 17706,Prospect,Suspect,Comm Rep,Germany,Software - B2B,41,95,,Comm Rep,Match
141162,EMEACommercial,Company 17707,Prospect,Suspect,Comm Rep,Germany,Retailers & eCommerce,1,24,,Comm Rep,Match
141163,EMEACommercial,Company 17708,Prospect,Suspect,Comm Rep,Germany,Software - B2B,15,69,,Comm Rep,Match
141164,EMEACommercial,Company 17709,Prospect,Suspect,Comm Rep,Germany,Technology Hardware,39,92,,Comm Rep,Match
141165,EMEACommercial,Company 17710,Prospect,Suspect,Comm Rep,Germany,Software - B2C,3,14,,Comm Rep,Match
141166,EMEACommercial,Company 17711,Prospect,Suspect,Comm Rep,Germany,Software - B2C,2,15,,Comm Rep,Match
141167,EMEACommercial,Company 17712,Prospect,Suspect,Comm Rep,Germany,Software - B2B,149,99,,Comm Rep,Match
141168,EMEACommercial,Company 17713,Prospect,Suspect,Comm Rep,Germany,Software - B2B,13,48,,Comm Rep,Match
141169,EMEACommercial,Company 17714,Prospect,Suspect,Comm Rep,Germany,Software - B2B,7,40,,Comm Rep,Match
141170,EMEACommercial,Company 17715,Prospect,Suspect,Comm Rep,Germany,Software - B2C,19,69,,Comm Rep,Match
141171,EMEACommercial,Company 17716,Prospect,Suspect,Comm Rep,Germany,Software - B2B,23,42,,Comm Rep,Match
141172,EMEACommercial,Company 17717,Prospect,Suspect,Comm Rep,Germany,Software - B2B,21,32,1200,Comm Rep,Match
141173,EMEACommercial,Company 17718,Prospect,Suspect,Comm Rep,Germany,Software - B2B,18,69,,Comm Rep,Match
141174,EMEACommercial,Company 17719,Prospect,Suspect,Comm Rep,Germany,Software - B2C,13,32,,Comm Rep,Match
141175,EMEACommercial,Company 17720,Prospect,Suspect,Comm Rep,Germany,Software - B2B,1,18,,Comm Rep,Match
141176,EMEACommercial,Company 17721,Prospect,Suspect,Comm Rep,Germany,Retailers & eCommerce,8,8,,Comm Rep,Match
141177,EMEACommercial,Company 17722,Prospect,Suspect,Comm Rep,Germany,Software - B2B,286,75,,Comm Rep,Match
141178,EMEACommercial,Company 17723,Prospect,Suspect,Comm Rep,Germany,Software - B2B,14,20,,Comm Rep,Match
141179,EMEACommercial,Company 17724,Prospect,Suspect,Comm Rep,Germany,Software - B2B,12,17,,Comm Rep,Match
141180,EMEACommercial,Company 17725,Prospect,Suspect,Comm Rep,Germany,Software - B2B,2,31,,Comm Rep,Match
141181,EMEACommercial,Company 17726,Prospect,Suspect,Comm Rep,Germany,Sports & Betting,3,42,,Comm Rep,Match
141182,EMEACommercial,Company 17727,Prospect,Suspect,Comm Rep,Germany,Retailers & eCommerce,6,35,,Comm Rep,Match
141183,EMEACommercial,Company 17728,Prospect,Suspect,Comm Rep,Germany,Retailers & eCommerce,2,36,,Comm Rep,Match
141184,EMEACommercial,Company 17729,Prospect,Suspect,Comm Rep,Germany,Regional Commercial & Retail Banks,16,13,,Comm Rep,Match
141185,EMEACommercial,Company 17730,Prospect,Suspect,Comm Rep,Germany,Software - B2B,29,76,,Comm Rep,Match
141186,EMEACommercial,Company 17731,Prospect,Suspect,Comm Rep,Germany,Software - B2B,16,68,,Comm Rep,Match
141187,EMEACommercial,Company 17732,Prospect,Suspect,Comm Rep,Germany,Software - B2C,35,48,,Comm Rep,Match
141188,EMEACommercial,Company 17733,Prospect,Suspect,Comm Rep,Germany,Software - B2B,694,81,,SDR,Mismatch
141189,EMEACommercial,Company 17734,Prospect,Suspect,Comm Rep,Germany,Software - B2B,54,77,,Comm Rep,Match
141190,EMEACommercial,Company 17735,Prospect,Suspect,Comm Rep,Germany,Software - B2B,223,74,,Comm Rep,Match
141191,EMEACommercial,Company 17736,Prospect,Suspect,Comm Rep,Germany,Software - B2B,64,53,,Comm Rep,Match
141192,EMEACommercial,Company 17737,Prospect,Suspect,Comm Rep,Germany,Video & Online Gaming,29,46,,Comm Rep,Match
141193,EMEACommercial,Company 17738,Prospect,Suspect,Comm Rep,Germany,Software - B2B,16,41,,Comm Rep,Match
141194,EMEACommercial,Company 17739,Prospect,Suspect,Comm Rep,Germany,AdTech & MarTech,38,78,,Comm Rep,Match
141195,EMEACommercial,Company 17740,Prospect,Suspect,Comm Rep,Germany,Software - B2C,2,21,,Comm Rep,Match
141196,EMEACommercial,Company 17741,Prospect,Suspect,Comm Rep,Germany,Software - B2B,3,20,,Comm Rep,Match
141197,EMEACommercial,Company 17742,Prospect,Suspect,Comm Rep,Germany,Software - B2B,5,40,,Comm Rep,Match
141198,EMEACommercial,Company 17743,Prospect,Suspect,Comm Rep,Germany,Regional Commercial & Retail Banks,19,43,,Comm Rep,Match
141199,EMEACommercial,Company 17744,Prospect,Suspect,Comm Rep,Germany,Regional Commercial & Retail Banks,1,35,,Comm Rep,Match
141200,EMEACommercial,Company 17745,Prospect,Suspect,Comm Rep,Germany,Software - B2B,25,63,,Comm Rep,Match
141201,EMEACommercial,Company 17746,Prospect,Suspect,Comm Rep,Germany,Logistics & Service Providers,44,69,,Comm Rep,Match
141202,EMEACommercial,Company 17747,Prospect,Suspect,Comm Rep,Germany,Software - B2C,20,26,,Comm Rep,Match
141203,EMEACommercial,Company 17748,Prospect,Suspect,Comm Rep,Germany,Retailers & eCommerce,3,11,,Comm Rep,Match
141204,EMEACommercial,Company 17749,Prospect,Suspect,Comm Rep,Germany,Health Tech,13,55,,Comm Rep,Match
141205,EMEACommercial,Company 17750,Prospect,Suspect,Comm Rep,Germany,Industrial Goods,9,55,,Comm Rep,Match
141206,EMEACommercial,Company 17751,Prospect,Suspect,Comm Rep,Germany,Software - B2B,20,73,,Comm Rep,Match
141207,EMEACommercial,Company 17752,Prospect,Suspect,Comm Rep,Germany,Software - B2C,6,42,,Comm Rep,Match
141208,EMEACommercial,Company 17753,Prospect,Suspect,Comm Rep,Germany,Professional Services,7,21,,Comm Rep,Match
141209,EMEACommercial,Company 17754,Prospect,Suspect,Comm Rep,Germany,"Grocery, Consumables, Food & Beverage",11,43,,Comm Rep,Match
141210,EMEACommercial,Company 17755,Prospect,Suspect,Comm Rep,Germany,Software - B2B,14,23,1984,Comm Rep,Match
141211,EMEACommercial,Company 17756,Prospect,Suspect,Comm Rep,Germany,Softlines,1,17,,Comm Rep,Match
141212,EMEACommercial,Company 17757,Prospect,Suspect,Comm Rep,Germany,Retailers & eCommerce,1,20,,Comm Rep,Match
141213,EMEACommercial,Company 17758,Prospect,Suspect,Comm Rep,Germany,Software - B2B,1,32,,Comm Rep,Match
141214,EMEACommercial,Company 17759,Prospect,Suspect,Comm Rep,Germany,Software - B2B,31,85,,Comm Rep,Match
141215,EMEACommercial,Company 17760,Prospect,Suspect,Comm Rep,Germany,Consulting,26,85,,Comm Rep,Match
141216,EMEACommercial,Company 17761,Prospect,Suspect,Comm Rep,Germany,Other Private Service,19,68,,Comm Rep,Match
141217,EMEACommercial,Company 17762,Prospect,Suspect,Comm Rep,Germany,Software - B2B,8,43,,Comm Rep,Match
141218,EMEACommercial,Company 17763,Prospect,Suspect,Comm Rep,Germany,Software - B2B,5,23,,Comm Rep,Match
141219,EMEACommercial,Company 17764,Prospect,Suspect,Comm Rep,Germany,Agriculture,48,22,,Comm Rep,Match
141220,EMEACommercial,Company 17765,Prospect,Suspect,Comm Rep,Germany,HCLS Other,44,21,,Comm Rep,Match
141221,EMEACommercial,Company 17766,Prospect,Suspect,Comm Rep,Germany,"Grocery, Consumables, Food & Beverage",5,30,,Comm Rep,Match
141222,EMEACommercial,Company 17767,Prospect,Suspect,Comm Rep,Germany,Retailers & eCommerce,7,28,,Comm Rep,Match
141223,EMEACommercial,Company 17768,Prospect,Suspect,Comm Rep,Germany,Regional Commercial & Retail Banks,103,59,,Comm Rep,Match
141224,EMEACommercial,Company 17769,Prospect,Suspect,Comm Rep,Germany,Other Travel and Hospitality,37,80,,Comm Rep,Match
141225,EMEACommercial,Company 17770,Prospect,Suspect,Comm Rep,Germany,Life Sciences Tech,51,42,,Comm Rep,Match
141226,EMEACommercial,Company 17771,Prospect,Suspect,Comm Rep,Germany,Software - B2B,59,26,,Comm Rep,Match
141227,EMEACommercial,Company 17772,Prospect,Suspect,Comm Rep,Germany,Industrial Goods,11,31,,Comm Rep,Match
141228,EMEACommercial,Company 17773,Prospect,Suspect,Comm Rep,Germany,Regional Commercial & Retail Banks,47,86,,Comm Rep,Match
141229,EMEACommercial,Company 17774,Prospect,Suspect,Comm Rep,Germany,Software - B2C,63,67,,Comm Rep,Match
141230,EMEACommercial,Company 17775,Prospect,Suspect,Comm Rep,Germany,Software - B2B,46,67,,Comm Rep,Match
141231,EMEACommercial,Company 17776,Prospect,Suspect,Comm Rep,Germany,Software - B2B,20,10,1355,Comm Rep,Match
141232,EMEACommercial,Company 17777,Prospect,Suspect,Comm Rep,Germany,Software - B2B,1,25,,Comm Rep,Match
141233,EMEACommercial,Company 17778,Prospect,Suspect,Comm Rep,Germany,Regional Commercial & Retail Banks,81,95,,Comm Rep,Match
141234,EMEACommercial,Company 17779,Prospect,Suspect,Comm Rep,Germany,Software - B2C,102,71,,Comm Rep,Match
141235,EMEACommercial,Company 17780,Prospect,Suspect,Comm Rep,Germany,Industrial Goods,36,76,,Comm Rep,Match
141236,EMEACommercial,Company 17781,Prospect,Suspect,Comm Rep,Germany,Industrial Goods,36,85,,Comm Rep,Match
141237,EMEACommercial,Company 17782,Prospect,Suspect,Comm Rep,Germany,Industrial Goods,25,41,,Comm Rep,Match
141238,EMEACommercial,Company 17783,Prospect,Suspect,Comm Rep,Germany,Software - B2B,9,17,,Comm Rep,Match
141239,EMEACommercial,Company 17784,Prospect,Suspect,Comm Rep,Germany,Wealth & Asset Management,29,34,,Comm Rep,Match
141240,EMEACommercial,Company 17785,Prospect,Suspect,Comm Rep,Germany,Hardlines,1,24,,Comm Rep,Match
141241,EMEACommercial,Company 17786,Prospect,Suspect,Comm Rep,Germany,Software - B2B,1,26,,Comm Rep,Match
141242,EMEACommercial,Company 17787,Prospect,Suspect,Comm Rep,Germany,Software - B2B,3,14,,Comm Rep,Match
141243,EMEACommercial,Company 17788,Prospect,Suspect,Comm Rep,Germany,"Logistics, Transportation & Supply Chain",24,52,,Comm Rep,Match
141244,EMEACommercial,Company 17789,Prospect,Suspect,Comm Rep,Germany,Software - B2B,41,83,,Comm Rep,Match
141245,EMEACommercial,Company 17790,Prospect,Suspect,Comm Rep,Germany,Wealth & Asset Management,8,23,,Comm Rep,Match
141246,EMEACommercial,Company 17791,Prospect,Suspect,Comm Rep,Germany,Software - B2B,3,44,,Comm Rep,Match
141247,EMEACommercial,Company 17792,Prospect,Suspect,Comm Rep,Germany,Software - B2C,27,34,,Comm Rep,Match
141248,EMEACommercial,Company 17793,Prospect,Suspect,Comm Rep,Germany,Software - B2C,14,67,,Comm Rep,Match
141249,EMEACommercial,Company 17794,Prospect,Suspect,Comm Rep,Germany,AdTech & MarTech,25,42,,Comm Rep,Match
141250,EMEACommercial,Company 17795,Prospect,Suspect,Comm Rep,Germany,Software - B2B,69,69,,Comm Rep,Match
141251,EMEACommercial,Company 17796,Prospect,Suspect,Comm Rep,Germany,Logistics & Service Providers,22,23,,Comm Rep,Match
141252,EMEACommercial,Company 17797,Prospect,Suspect,Comm Rep,Germany,Softlines,6,24,,Comm Rep,Match
141253,EMEACommercial,Company 17798,Prospect,Suspect,Comm Rep,Germany,Regional Commercial & Retail Banks,13388,86,,SDR,Mismatch
141254,EMEACommercial,Company 17799,Prospect,Suspect,Comm Rep,Germany,Consulting,57,63,,Comm Rep,Match
141255,EMEACommercial,Company 17800,Prospect,Suspect,Comm Rep,Germany,Regional Commercial & Retail Banks,10,19,,Comm Rep,Match
141256,EMEACommercial,Company 17801,Prospect,Suspect,Comm Rep,Germany,Software - B2C,39,79,,Comm Rep,Match
141257,EMEACommercial,Company 17802,Prospect,Suspect,Comm Rep,Germany,Software - B2C,31,25,,Comm Rep,Match
141258,EMEACommercial,Company 17803,Prospect,Suspect,Comm Rep,Germany,Technology Hardware,65,18,,Comm Rep,Match
141259,EMEACommercial,Company 17804,Prospect,Suspect,Comm Rep,Germany,Software - B2B,1,11,,Comm Rep,Match
141260,EMEACommercial,Company 17805,Prospect,Suspect,Comm Rep,Germany,Life Sciences Tech,41,37,,Comm Rep,Match
141261,EMEACommercial,Company 17806,Prospect,Suspect,Comm Rep,Germany,Software - B2B,9,18,,Comm Rep,Match
141262,EMEACommercial,Company 17807,Self Service,On Demand,Comm Rep,Germany,Industrial Goods,26,65,,Comm Rep,Match
141263,EMEACommercial,Company 17808,Prospect,Suspect,Comm Rep,Germany,Software - B2B,59,81,,Comm Rep,Match
141264,EMEACommercial,Company 17809,Prospect,Suspect,Comm Rep,Germany,"Grocery, Consumables, Food & Beverage",138,67,,Comm Rep,Match
141265,EMEACommercial,Company 17810,Prospect,Suspect,Comm Rep,Germany,Health Insurance Payers,150,59,,Comm Rep,Match
141266,EMEACommercial,Company 17811,Prospect,Suspect,Comm Rep,Germany,Software - B2B,9,63,,Comm Rep,Match
141267,EMEACommercial,Company 17812,Prospect,Suspect,Comm Rep,Germany,Retailers & eCommerce,105,90,,Comm Rep,Match
141268,EMEACommercial,Company 17813,Prospect,Suspect,Comm Rep,Germany,Software - B2B,18,78,,Comm Rep,Match
141269,EMEACommercial,Company 17814,Prospect,Suspect,Comm Rep,Germany,Insurance,12,16,,Comm Rep,Match
141270,EMEACommercial,Company 17815,Prospect,Suspect,Comm Rep,Germany,Industrial Goods,34,84,,Comm Rep,Match
141271,EMEACommercial,Company 17816,Prospect,Suspect,Comm Rep,Germany,Software - B2C,8,15,,Comm Rep,Match
141272,EMEACommercial,Company 17817,Prospect,Suspect,Comm Rep,Germany,Software - B2B,6,33,,Comm Rep,Match
141273,EMEACommercial,Company 17818,Prospect,Suspect,Comm Rep,Germany,Software - B2B,19,44,,Comm Rep,Match
141274,EMEACommercial,Company 17819,Prospect,Suspect,Comm Rep,Germany,Software - B2C,68,47,,Comm Rep,Match
141275,EMEACommercial,Company 17820,Prospect,Suspect,Comm Rep,Germany,Software - B2B,1,44,,Comm Rep,Match
141276,EMEACommercial,Company 17821,Prospect,Suspect,Comm Rep,Germany,Software - B2B,33,73,,Comm Rep,Match
141277,EMEACommercial,Company 17822,Prospect,Suspect,Comm Rep,Germany,Software - B2B,74,92,,Comm Rep,Match
141278,EMEACommercial,Company 17823,Prospect,Suspect,Comm Rep,Germany,Software - B2C,2,11,,Comm Rep,Match
141279,EMEACommercial,Company 17824,Prospect,Suspect,Comm Rep,Germany,Fintech & Payments,11,11,,Comm Rep,Match
141280,EMEACommercial,Company 17825,Prospect,Suspect,Comm Rep,Germany,Media & Streaming,30,39,,Comm Rep,Match
141281,EMEACommercial,Company 17826,Prospect,Suspect,Comm Rep,Germany,Software - B2B,3,33,,Comm Rep,Match
141282,EMEACommercial,Company 17827,Prospect,Suspect,Comm Rep,Germany,Software - B2C,1,38,,Comm Rep,Match
141283,EMEACommercial,Company 17828,Prospect,Suspect,Comm Rep,Germany,Industrial Goods,19,34,,Comm Rep,Match
141284,EMEACommercial,Company 17829,Prospect,Suspect,Comm Rep,Germany,Industrial Goods,73,68,,Comm Rep,Match
141285,EMEACommercial,Company 17830,Prospect,Suspect,Comm Rep,Germany,Retailers & eCommerce,4,10,642,Comm Rep,Match
141286,EMEACommercial,Company 17831,Prospect,Suspect,Comm Rep,Germany,Software - B2B,1,20,,Comm Rep,Match
141287,EMEACommercial,Company 17832,Prospect,Suspect,Comm Rep,Germany,Life Sciences,7,31,,Comm Rep,Match
141288,EMEACommercial,Company 17833,Prospect,Suspect,Comm Rep,Germany,Software - B2C,13,19,,Comm Rep,Match
141289,EMEACommercial,Company 17834,Prospect,Suspect,Comm Rep,Germany,Software - B2C,3,13,,Comm Rep,Match
141290,EMEACommercial,Company 17835,Prospect,Suspect,Comm Rep,Germany,Regional Commercial & Retail Banks,130,75,,Comm Rep,Match
141291,EMEACommercial,Company 17836,Prospect,Suspect,Comm Rep,Germany,Software - B2C,51,42,,Comm Rep,Match
141292,EMEACommercial,Company 17837,Prospect,Suspect,Comm Rep,Germany,Software - B2B,2,19,,Comm Rep,Match
141293,EMEACommercial,Company 17838,Prospect,Suspect,Comm Rep,Germany,Regional Commercial & Retail Banks,1,17,,Comm Rep,Match
141294,EMEACommercial,Company 17839,Prospect,Suspect,Comm Rep,Germany,Software - B2B,3,68,,Comm Rep,Match
141295,EMEACommercial,Company 17840,Prospect,Suspect,Comm Rep,Germany,Software - B2B,27,91,,Comm Rep,Match
141296,EMEACommercial,Company 17841,Prospect,Suspect,Comm Rep,Germany,Software - B2B,6,20,,Comm Rep,Match
141297,EMEACommercial,Company 17842,Prospect,Suspect,Comm Rep,Germany,Retailers & eCommerce,5,10,,Comm Rep,Match
141298,EMEACommercial,Company 17843,Self Service,On Demand,Comm Rep,Germany,Software - B2B,,96,,Unknown,Mismatch
141299,EMEACommercial,Company 17844,Prospect,Suspect,Comm Rep,Germany,Software - B2B,1,67,,Comm Rep,Match
141300,EMEACommercial,Company 17845,Prospect,Suspect,Comm Rep,Germany,Federal & National Government,316,54,,Comm Rep,Match
141301,EMEACommercial,Company 17846,Prospect,Suspect,Comm Rep,Germany,Federal & National Government,316,24,,Comm Rep,Match
141302,EMEACommercial,Company 17847,Prospect,Suspect,Comm Rep,Germany,Federal & National Government,316,42,,Comm Rep,Match
141303,EMEACommercial,Company 17848,Prospect,Suspect,Comm Rep,Germany,Federal & National Government,316,33,,Comm Rep,Match
141304,EMEACommercial,Company 17849,Prospect,Suspect,Comm Rep,Germany,Federal & National Government,316,54,,Comm Rep,Match
141305,EMEACommercial,Company 17850,Prospect,Suspect,Comm Rep,Germany,Federal & National Government,316,51,,Comm Rep,Match
141306,EMEACommercial,Company 17851,Prospect,Suspect,Comm Rep,Germany,Federal & National Government,316,49,,Comm Rep,Match
141307,EMEACommercial,Company 17852,Prospect,Suspect,Comm Rep,Germany,Federal & National Government,316,28,,Comm Rep,Match
141308,EMEACommercial,Company 17853,Prospect,Suspect,Comm Rep,Germany,Federal & National Government,316,79,,Comm Rep,Match
141309,EMEACommercial,Company 17854,Prospect,Suspect,Comm Rep,Germany,Federal & National Government,316,61,,Comm Rep,Match
141310,EMEACommercial,Company 17855,Prospect,Suspect,Comm Rep,Germany,Federal & National Government,316,64,,Comm Rep,Match
141311,EMEACommercial,Company 17856,Prospect,Suspect,Comm Rep,Germany,Federal & National Government,316,50,,Comm Rep,Match
141312,EMEACommercial,Company 17857,Prospect,Suspect,Comm Rep,Germany,Software - B2B,8,17,,Comm Rep,Match
141313,EMEACommercial,Company 17858,Prospect,Suspect,Comm Rep,Germany,Software - B2B,7,30,,Comm Rep,Match
141314,EMEACommercial,Company 17859,Prospect,Suspect,Comm Rep,Germany,Software - B2C,5,40,,Comm Rep,Match
141315,EMEACommercial,Company 17860,Prospect,Suspect,Comm Rep,Germany,Software - B2C,17,48,,Comm Rep,Match
141316,EMEACommercial,Company 17861,Prospect,Suspect,Comm Rep,Germany,Fintech & Payments,17,50,,Comm Rep,Match
141317,EMEACommercial,Company 17862,Prospect,Suspect,Comm Rep,Germany,Software - B2B,73,84,,Comm Rep,Match
141318,EMEACommercial,Company 17863,Prospect,Suspect,Comm Rep,Germany,Professional Services,17,17,,Comm Rep,Match
141319,EMEACommercial,Company 17864,Prospect,Suspect,Comm Rep,Germany,Regional Commercial & Retail Banks,1,30,,Comm Rep,Match
141320,EMEACommercial,Company 17865,Prospect,Suspect,Comm Rep,Germany,Industrial Goods,4,13,,Comm Rep,Match
141321,EMEACommercial,Company 17866,Prospect,Suspect,Comm Rep,Germany,Software - B2B,15,10,,Comm Rep,Match
