Account ID,Account Owner Region,Account Name,Type,Sub Type,Support SDR,Billing Country,Industry,Employees,Account Propensity Score (APS),Global 2000 Rank
123758,DE,Company 303,Prospect,Suspect,SDR,Germany,Music,800,19,
123759,DE,Company 304,Prospect,Suspect,SDR,Germany,Other Private Service,4,19,
123760,DE,Company 305,Prospect,Suspect,SDR,Germany,Software - B2B,754,23,62
123761,DE,Company 306,Prospect,Suspect,Comm Rep,Germany,Media & Streaming,905,33,
123762,DE,Company 307,Prospect,Suspect,Comm Rep,Germany,Professional Services,400,27,
123763,DE,Company 308,Prospect,Suspect,Comm Rep,Germany,Regional Commercial & Retail Banks,37,66,
123764,DE,Company 309,Prospect,Suspect,SDR,Germany,Retailers & eCommerce,52,36,
123765,DE,Company 310,Prospect,Suspect,Comm Rep,Germany,Regional Commercial & Retail Banks,364,63,133
123766,DE,Company 311,Prospect,Suspect,SDR,Germany,"Grocery, Consumables, Food & Beverage",5,23,
123767,DE,Company 312,Prospect,Suspect,SDR,Germany,Agencies,600,71,503
123768,DE,Company 313,Prospect,Suspect,SDR,Germany,Softlines,3,35,
123769,DE,Company 314,Prospect,Suspect,SDR,Germany,Industrial Goods,652,36,
123770,DE,Company 315,Prospect,Suspect,SDR,Germany,"Logistics, Transportation & Supply Chain",596,36,
123771,DE,Company 316,Prospect,Suspect,SDR,Germany,Life Sciences Tech,210,42,
123772,DE,Company 317,Prospect,Suspect,SDR,Germany,Retailers & eCommerce,700,19,
123773,DE,Company 318,Prospect,Suspect,SDR,Germany,Industrial Goods,20,81,
123774,DE,Company 319,Prospect,Suspect,SDR,Germany,"Grocery, Consumables, Food & Beverage",1043,35,
123775,DE,Company 320,Prospect,Suspect,Comm Rep,Germany,Regional Commercial & Retail Banks,504,47,
123776,DE,Company 321,Prospect,Suspect,SDR,Germany,Federal & National Government,617,41,
123777,DE,Company 322,Prospect,Suspect,Comm Rep,Germany,Retailers & eCommerce,106,52,
123778,DE,Company 323,Prospect,Suspect,SDR,Germany,Professional Services,1,13,
123779,DE,Company 324,Prospect,Suspect,SDR,Germany,Professional Services,5,35,
123780,DE,Company 325,Prospect,Suspect,Comm Rep,Germany,Software - B2B,309,62,
123781,DE,Company 326,Prospect,Suspect,Comm Rep,Germany,Health Insurance Payers,5,34,
123782,DE,Company 327,Prospect,Suspect,Comm Rep,Germany,Legal,8,28,
123783,DE,Company 328,Prospect,Suspect,Comm Rep,Germany,Industrial Goods,8,32,
123784,DE,Company 329,Prospect,Suspect,SDR,Germany,Healthcare Providers,9664,39,
123785,DE,Company 330,Prospect,Suspect,Comm Rep,Germany,Regional Commercial & Retail Banks,1879,45,
123786,DE,Company 331,Prospect,Suspect,Comm Rep,Germany,Professional Services,3,54,
123787,DE,Company 332,Prospect,Suspect,SDR,Germany,Healthcare Providers,66,39,
123788,DE,Company 333,Prospect,Suspect,Comm Rep,Germany,Other Private Service,3,32,
123789,DE,Company 334,Prospect,Suspect,Comm Rep,Germany,Regional Commercial & Retail Banks,11344,58,
123790,DE,Company 335,Prospect,Suspect,Comm Rep,Germany,,,50,
123791,DE,Company 336,Prospect,Suspect,Comm Rep,Germany,Regional Commercial & Retail Banks,83,85,
123792,DE,Company 337,Prospect,Suspect,SDR,Germany,Federal & National Government,955,39,
123793,DE,Company 338,Prospect,Suspect,Comm Rep,Germany,Industrial Goods,598,26,
123794,DE,Company 339,Prospect,Suspect,SDR,Germany,Automotive,1,25,
123795,DE,Company 340,Prospect,Suspect,Comm Rep,Germany,Healthcare Providers,2038,45,
123796,DE,Company 341,Prospect,Suspect,Comm Rep,Germany,Regional Commercial & Retail Banks,4722,33,941
123797,DE,Company 342,Prospect,Suspect,Comm Rep,Germany,Healthcare Providers,406,31,
123798,DE,Company 343,Prospect,Suspect,Comm Rep,Germany,Retailers & eCommerce,955,52,
123799,DE,Company 344,Prospect,Suspect,Comm Rep,Germany,Regional Commercial & Retail Banks,1867,90,
123800,DE,Company 345,Prospect,Suspect,Comm Rep,Germany,Regional Commercial & Retail Banks,1,40,
123801,DE,Company 346,Prospect,Suspect,SDR,Germany,"Grocery, Consumables, Food & Beverage",227,94,
123802,DE,Company 347,Prospect,Suspect,SDR,Germany,Construction,565,38,
123803,DE,Company 348,Prospect,Suspect,Comm Rep,Germany,Hardlines,,28,
123804,DE,Company 349,Prospect,Suspect,Comm Rep,Germany,Professional Services,5,65,
123805,DE,Company 350,Prospect,Suspect,SDR,Germany,Power & Utilities,426,37,279
123806,DE,Company 351,Prospect,Suspect,SDR,Germany,Industrial Goods,727,94,
123807,DE,Company 352,Prospect,Suspect,SDR,Germany,Professional Services,47,17,
123808,DE,Company 353,Prospect,Suspect,SDR,Germany,Hardlines,900,20,
123809,DE,Company 354,Prospect,Suspect,SDR,Germany,Healthcare Providers,285,16,
123810,DE,Company 355,Prospect,Suspect,Comm Rep,Germany,Insurance,100,91,
123811,DE,Company 356,Prospect,Suspect,Comm Rep,Germany,Federal & National Government,225,83,
123812,DE,Company 357,Prospect,Suspect,Comm Rep,Germany,Regional Commercial & Retail Banks,2411,33,
123813,DE,Company 358,Prospect,Suspect,Comm Rep,Germany,Hardlines,162,54,
123814,DE,Company 359,Prospect,Suspect,SDR,Germany,Retailers & eCommerce,501,39,
123815,DE,Company 360,Prospect,Suspect,SDR,Germany,,,37,
123816,DE,Company 361,Prospect,Suspect,SDR,Germany,Automotive,1200,76,
123817,DE,Company 362,Prospect,Suspect,Comm Rep,Germany,Softlines,150,66,
123818,DE,Company 363,Prospect,Suspect,SDR,Germany,Nonprofit Organization,12713,39,
123819,DE,Company 364,Prospect,Suspect,Comm Rep,Germany,Retailers & eCommerce,16,43,
123820,DE,Company 365,Prospect,Suspect,Comm Rep,Germany,Healthcare Providers,337,65,
123821,DE,Company 366,Prospect,Suspect,Comm Rep,Germany,Healthcare Providers,1471,31,
123822,DE,Company 367,Prospect,Suspect,Comm Rep,Germany,Professional Services,1,49,
123823,DE,Company 368,Prospect,Suspect,Comm Rep,Germany,Hardlines,1030,85,
123824,DE,Company 369,Prospect,Suspect,Comm Rep,Germany,Regional Commercial & Retail Banks,,59,
123825,DE,Company 370,Prospect,Suspect,SDR,Germany,HCLS Other,23,17,
123826,DE,Company 371,Prospect,Suspect,Comm Rep,Germany,Industrial Goods,273,46,
123827,DE,Company 372,Prospect,Suspect,SDR,Germany,Industrial Goods,445,39,
123828,DE,Company 373,Prospect,Suspect,Comm Rep,Germany,Life Sciences Tech,1575,83,
123829,DE,Company 374,Prospect,Suspect,Comm Rep,Germany,Regional Commercial & Retail Banks,4,48,
123830,DE,Company 375,Prospect,Suspect,Comm Rep,Germany,Other Private Service,924,32,
123831,DE,Company 376,Prospect,Suspect,SDR,Germany,Federal & National Government,955,36,
123832,DE,Company 377,Prospect,Suspect,Comm Rep,Germany,Industrial Goods,491,45,
123833,DE,Company 378,Prospect,Suspect,Comm Rep,Germany,Technology Hardware,5750,64,
123834,DE,Company 379,Prospect,Suspect,Comm Rep,Germany,,994,87,
123835,DE,Company 380,Prospect,Suspect,Comm Rep,Germany,Industrial Goods,329,64,
123836,DE,Company 381,Prospect,Suspect,Comm Rep,Germany,Federal & National Government,800,47,
123837,DE,Company 382,Prospect,Suspect,Comm Rep,Germany,Industrial Goods,1622,32,
123838,DE,Company 383,Prospect,Suspect,Comm Rep,Germany,Regional Commercial & Retail Banks,1378,43,
123839,DE,Company 384,Prospect,Suspect,SDR,Germany,Other Private Service,75,42,
123840,DE,Company 385,Prospect,Suspect,SDR,Germany,Retailers & eCommerce,18,19,
123841,DE,Company 386,Prospect,Suspect,SDR,Germany,Professional Services,2,19,
123842,DE,Company 387,Prospect,Suspect,SDR,Germany,Regional Commercial & Retail Banks,1367,24,
123843,DE,Company 388,Prospect,Suspect,Comm Rep,Germany,Regional Commercial & Retail Banks,324,58,
123844,DE,Company 389,Prospect,Suspect,SDR,Germany,Retailers & eCommerce,94,23,
123845,DE,Company 390,Prospect,Suspect,Comm Rep,Germany,Industrial Goods,3920,88,
123846,DE,Company 391,Prospect,Suspect,Comm Rep,Germany,Industrial Goods,3920,54,
123847,DE,Company 392,Prospect,Suspect,Comm Rep,Germany,Retailers & eCommerce,5,44,
123848,DE,Company 393,Prospect,Suspect,SDR,Germany,Healthcare Providers,,38,
123849,DE,Company 394,Prospect,Suspect,Comm Rep,Germany,Professional Services,2487,34,
123850,DE,Company 395,Prospect,Suspect,Comm Rep,Germany,Sports & Betting,,87,
123851,DE,Company 396,Prospect,Suspect,Comm Rep,Germany,Softlines,2125,40,
123852,DE,Company 397,Prospect,Suspect,Comm Rep,Germany,Hardlines,1007,48,
123853,DE,Company 398,Prospect,Suspect,Comm Rep,Germany,Regional Commercial & Retail Banks,1555,44,
123854,DE,Company 399,Prospect,Suspect,SDR,Germany,Industrial Goods,2177,68,
123855,DE,Company 400,Prospect,Suspect,Comm Rep,Germany,Regional Commercial & Retail Banks,4688,45,
123856,DE,Company 401,Prospect,Suspect,SDR,Germany,Industrial Goods,151,78,
123857,DE,Company 402,Prospect,Suspect,Comm Rep,Germany,Industrial Goods,38,46,
123858,DE,Company 403,Prospect,Suspect,Comm Rep,Germany,Healthcare Providers,,30,
123859,DE,Company 404,Prospect,Suspect,SDR,Germany,Regional Commercial & Retail Banks,3862,68,
123860,DE,Company 405,Prospect,Suspect,Comm Rep,Germany,Healthcare Providers,4700,44,
123861,DE,Company 406,Prospect,Suspect,Comm Rep,Germany,Professional Services,5147,43,
123862,DE,Company 407,Prospect,Suspect,Comm Rep,Germany,Professional Services,2801,86,
123863,DE,Company 408,Prospect,Suspect,Comm Rep,Germany,Healthcare Providers,3060,52,
123864,DE,Company 409,Prospect,Suspect,SDR,Germany,Nonprofit Organization,5,24,
123865,DE,Company 410,Prospect,Suspect,Comm Rep,Germany,Healthcare Providers,45,26,
123866,DE,Company 411,Prospect,Suspect,SDR,Germany,Healthcare Providers,10,14,
123867,DE,Company 412,Prospect,Suspect,Comm Rep,Germany,Software - B2B,1500,33,
123868,DE,Company 413,Prospect,Suspect,SDR,Germany,Healthcare Providers,7,24,
123869,DE,Company 414,Prospect,Suspect,SDR,Germany,Healthcare Providers,7,19,
123870,DE,Company 415,Prospect,Suspect,SDR,Germany,Sports & Betting,1,70,
123871,DE,Company 416,Prospect,Suspect,SDR,Germany,Softlines,266,78,
123872,DE,Company 417,Prospect,Suspect,Comm Rep,Germany,Industrial Goods,1392,85,
123873,DE,Company 418,Prospect,Suspect,Comm Rep,Germany,Industrial Goods,213,59,
123874,DE,Company 419,Prospect,Suspect,Comm Rep,Germany,Software - B2B,1095,53,
123875,DE,Company 420,Prospect,Suspect,Comm Rep,Germany,Retailers & eCommerce,2392,60,
123876,DE,Company 421,Prospect,Suspect,SDR,Germany,Media & Streaming,171,18,
123877,DE,Company 422,Prospect,Suspect,Comm Rep,Germany,Industrial Goods,119,90,
123878,DE,Company 423,Prospect,Suspect,SDR,Germany,Regional Commercial & Retail Banks,29468,99,
123879,DE,Company 424,Prospect,Suspect,SDR,Germany,Industrial Goods,221,81,
123880,DE,Company 425,Prospect,Suspect,SDR,Germany,Regional Commercial & Retail Banks,1410,23,
123881,DE,Company 426,Prospect,Suspect,SDR,Germany,Hardlines,21,19,
123882,DE,Company 427,Prospect,Suspect,Comm Rep,Germany,Regional Commercial & Retail Banks,1777,40,
123883,DE,Company 428,Prospect,Suspect,Comm Rep,Germany,Federal & National Government,955,46,
123884,DE,Company 429,Prospect,Suspect,Comm Rep,Germany,Healthcare Providers,1043,46,
123885,DE,Company 430,Prospect,Suspect,SDR,Germany,Retailers & eCommerce,550,35,
123886,DE,Company 431,Prospect,Suspect,SDR,Germany,Healthcare Providers,7,16,
123887,DE,Company 432,Prospect,Suspect,SDR,Germany,Regional Commercial & Retail Banks,4,41,
123888,DE,Company 433,Prospect,Suspect,Comm Rep,Germany,Regional Commercial & Retail Banks,17,34,
123889,DE,Company 434,Prospect,Suspect,SDR,Germany,Hardlines,25,36,
123890,DE,Company 435,Prospect,Suspect,Comm Rep,Germany,Life Sciences,10,44,
123891,DE,Company 436,Prospect,Suspect,SDR,Germany,Consulting,5,20,
123892,DE,Company 437,Prospect,Suspect,Comm Rep,Germany,Other Private Service,3,31,
123893,DE,Company 438,Prospect,Suspect,Comm Rep,Germany,Construction,11367,60,1353
123894,DE,Company 439,Prospect,Suspect,SDR,Germany,"Grocery, Consumables, Food & Beverage",165,41,
123895,DE,Company 440,Prospect,Suspect,SDR,Germany,Other Travel and Hospitality,592,42,
123896,DE,Company 441,Prospect,Suspect,SDR,Germany,"Grocery, Consumables, Food & Beverage",535,35,
123897,DE,Company 442,Prospect,Suspect,Comm Rep,Germany,Retailers & eCommerce,12,29,
123898,DE,Company 443,Prospect,Suspect,SDR,Germany,Softlines,22,36,
123899,DE,Company 444,Prospect,Suspect,Comm Rep,Germany,Healthcare Providers,49,43,
123900,DE,Company 445,Prospect,Suspect,SDR,Germany,Nonprofit Organization,4,81,
123901,DE,Company 446,Prospect,Suspect,SDR,Germany,Nonprofit Organization,35,41,
123902,DE,Company 447,Prospect,Suspect,Comm Rep,Germany,Regional Commercial & Retail Banks,1903,46,
123903,DE,Company 448,Prospect,Suspect,SDR,Germany,"Grocery, Consumables, Food & Beverage",1167,36,
123904,DE,Company 449,Prospect,Suspect,Comm Rep,Germany,Hardlines,400,31,
123905,DE,Company 450,Prospect,Suspect,SDR,Germany,Regional Commercial & Retail Banks,81,35,
123906,DE,Company 451,Prospect,Suspect,Comm Rep,Germany,"Logistics, Transportation & Supply Chain",3519,45,
123907,DE,Company 452,Prospect,Suspect,Comm Rep,Germany,Industrial Goods,4230,61,
123908,DE,Company 453,Prospect,Suspect,Comm Rep,Germany,Regional Commercial & Retail Banks,4848,57,
123909,DE,Company 454,Prospect,Suspect,SDR,Germany,Software - B2B,,38,
123910,DE,Company 455,Prospect,Suspect,SDR,Germany,Regional Commercial & Retail Banks,,19,
123911,DE,Company 456,Prospect,Suspect,Comm Rep,Germany,,,50,
123912,DE,Company 457,Prospect,Suspect,Comm Rep,Germany,Retailers & eCommerce,450,56,
123913,DE,Company 458,Prospect,Suspect,SDR,Germany,Regional Commercial & Retail Banks,1643,37,
123914,DE,Company 459,Prospect,Suspect,Comm Rep,Germany,Healthcare Providers,115,48,
123915,DE,Company 460,Prospect,Suspect,Comm Rep,Germany,Regional Commercial & Retail Banks,2,34,
123916,DE,Company 461,Prospect,Suspect,SDR,Germany,Wealth & Asset Management,3957,95,
123917,DE,Company 462,Prospect,Suspect,Comm Rep,Germany,Industrial Goods,1112,50,
123918,DE,Company 463,Prospect,Suspect,Comm Rep,Germany,Power & Utilities,742,92,
123919,DE,Company 464,Prospect,Suspect,SDR,Germany,Nonprofit Organization,,72,
123920,DE,Company 465,Prospect,Suspect,SDR,Germany,Nonprofit Organization,,12,
123921,DE,Company 466,Prospect,Suspect,Comm Rep,Germany,"Grocery, Consumables, Food & Beverage",,65,
123922,DE,Company 467,Prospect,Suspect,SDR,Germany,Healthcare Providers,1663,38,
123923,DE,Company 468,Prospect,Suspect,Comm Rep,Germany,Consulting,,52,
123924,DE,Company 469,Prospect,Suspect,SDR,Germany,Hardlines,1277,78,
123925,DE,Company 470,Prospect,Suspect,Comm Rep,Germany,Construction,67,56,
123926,DE,Company 471,Prospect,Suspect,Comm Rep,Germany,Regional Commercial & Retail Banks,1932,51,
123927,DE,Company 472,Prospect,Suspect,SDR,Germany,"Logistics, Transportation & Supply Chain",49,2,853
123928,DE,Company 473,Prospect,Suspect,Comm Rep,Germany,Telco,880,45,
123929,DE,Company 474,Prospect,Suspect,Comm Rep,Germany,Hardlines,818,31,
123930,DE,Company 475,Prospect,Suspect,SDR,Germany,Hardlines,86,81,
123931,DE,Company 476,Prospect,Suspect,Comm Rep,Germany,Professional Services,425,26,
123932,DE,Company 477,Prospect,Suspect,SDR,Germany,Regional Commercial & Retail Banks,2,71,
123933,DE,Company 478,Prospect,Suspect,Comm Rep,Germany,Consulting,979,56,
123934,DE,Company 479,Prospect,Suspect,SDR,Germany,Consulting,979,73,
123935,DE,Company 480,Prospect,Suspect,Comm Rep,Germany,,4,53,
123936,DE,Company 481,Prospect,Suspect,Comm Rep,Germany,"Airlines, Car, Rail, Cruise, Bus",1416,65,
123937,DE,Company 482,Prospect,Suspect,SDR,Germany,Healthcare Providers,1554,38,
123938,DE,Company 483,Prospect,Suspect,SDR,Germany,Hardlines,326,77,
123939,DE,Company 484,Prospect,Suspect,Comm Rep,Germany,Industrial Goods,222,65,
123940,DE,Company 485,Prospect,Suspect,SDR,Germany,Life Sciences,2794,95,
123941,DE,Company 486,Prospect,Suspect,Comm Rep,Germany,,,51,
123942,DE,Company 487,Prospect,Suspect,Comm Rep,Germany,Software - B2B,4,40,
123943,DE,Company 488,Prospect,Suspect,SDR,Germany,Industrial Goods,2200,72,
123944,DE,Company 489,Prospect,Suspect,SDR,Germany,"Oil & Gas, Chemicals, and Mining",95,76,
123945,DE,Company 490,Prospect,Suspect,Comm Rep,Germany,Regional Commercial & Retail Banks,3750,84,
123946,DE,Company 491,Prospect,Suspect,Comm Rep,Germany,"Logistics, Transportation & Supply Chain",132,52,
123947,DE,Company 492,Prospect,Suspect,SDR,Germany,Professional Services,3200,22,
123948,DE,Company 493,Prospect,Suspect,Comm Rep,Germany,Retailers & eCommerce,87810,57,
123949,DE,Company 494,Prospect,Suspect,Comm Rep,Germany,Professional Services,120,31,
123950,DE,Company 495,Prospect,Suspect,SDR,Germany,Industrial Goods,812,42,
123951,DE,Company 496,Prospect,Suspect,Comm Rep,Germany,Industrial Goods,812,32,
123952,DE,Company 497,Prospect,Suspect,Comm Rep,Germany,Regional Commercial & Retail Banks,361,90,
123953,DE,Company 498,Prospect,Suspect,SDR,Germany,Industrial Goods,2109,39,
123954,DE,Company 499,Prospect,Suspect,SDR,Germany,Retailers & eCommerce,1,21,
123955,DE,Company 500,Prospect,Suspect,SDR,Germany,Technology Hardware,1600,41,
123956,DE,Company 501,Prospect,Suspect,Comm Rep,Germany,Other Private Service,2945,31,
123957,DE,Company 502,Prospect,Suspect,SDR,Germany,Professional Services,5,39,
123958,DE,Company 503,Prospect,Suspect,Comm Rep,Germany,Automotive,92,88,
123959,DE,Company 504,Prospect,Suspect,SDR,Germany,Automotive,278,97,
123960,DE,Company 505,Prospect,Suspect,Comm Rep,Germany,Regional Commercial & Retail Banks,111,88,
123961,DE,Company 506,Prospect,Suspect,Comm Rep,Germany,Retailers & eCommerce,134,43,
123962,DE,Company 507,Prospect,Suspect,Comm Rep,Germany,Regional Commercial & Retail Banks,,53,
123963,DE,Company 508,Prospect,Suspect,Comm Rep,Germany,Hardlines,1308,60,
123964,DE,Company 509,Prospect,Suspect,Comm Rep,Germany,Agencies,,50,
123965,DE,Company 510,Prospect,Suspect,SDR,Germany,Retailers & eCommerce,101,18,
123966,DE,Company 511,Prospect,Suspect,Comm Rep,Germany,Regional Commercial & Retail Banks,900,40,
123967,DE,Company 512,Prospect,Suspect,Comm Rep,Germany,Healthcare Providers,1798,49,
123968,DE,Company 513,Prospect,Suspect,Comm Rep,Germany,Healthcare Providers,,47,
123969,DE,Company 514,Prospect,Suspect,SDR,Germany,Media & Streaming,55,36,
123970,DE,Company 515,Prospect,Suspect,Comm Rep,Germany,Regional Commercial & Retail Banks,500,53,
123971,DE,Company 516,Prospect,Suspect,Comm Rep,Germany,Professional Services,,48,
123972,DE,Company 517,Prospect,Suspect,Comm Rep,Germany,Industrial Goods,1300,61,
123973,DE,Company 518,Prospect,Suspect,Comm Rep,Germany,Healthcare Providers,2025,51,
123974,DE,Company 519,Prospect,Suspect,Comm Rep,Germany,Life Sciences,2006,43,
123975,DE,Company 520,Prospect,Suspect,Comm Rep,Germany,,,50,
123976,DE,Company 521,Prospect,Suspect,Comm Rep,Germany,Sports & Betting,5,49,
123977,DE,Company 522,Prospect,Suspect,SDR,Germany,"QSR, Restaurants & Food Service",1882,38,
123978,DE,Company 523,Prospect,Suspect,Comm Rep,Germany,Industrial Goods,728,86,
123979,DE,Company 524,Prospect,Suspect,SDR,Germany,Industrial Goods,550,19,
123980,DE,Company 525,Prospect,Suspect,SDR,Germany,Professional Services,3,18,
123981,DE,Company 526,Prospect,Suspect,SDR,Germany,Regional Commercial & Retail Banks,1606,39,
123982,DE,Company 527,Prospect,Suspect,SDR,Germany,Softlines,76,11,
123983,DE,Company 528,Prospect,Suspect,Comm Rep,Germany,Nonprofit Organization,,48,
123984,DE,Company 529,Prospect,Suspect,Comm Rep,Germany,Regional Commercial & Retail Banks,1885,59,
123985,DE,Company 530,Prospect,Suspect,SDR,Germany,Nonprofit Organization,10,21,
123986,DE,Company 531,Prospect,Suspect,SDR,Germany,Healthcare Providers,1,42,
123987,DE,Company 532,Prospect,Suspect,Comm Rep,Germany,Software - B2C,3951,54,
123988,DE,Company 533,Prospect,Suspect,SDR,Germany,Other Private Service,1729,23,
123989,DE,Company 534,Prospect,Suspect,Comm Rep,Germany,Healthcare Providers,99,62,
123990,DE,Company 535,Prospect,Suspect,Comm Rep,Germany,Healthcare Providers,2300,46,
123991,DE,Company 536,Prospect,Suspect,Comm Rep,Germany,Healthcare Providers,2500,32,
123992,DE,Company 537,Prospect,Suspect,Comm Rep,Germany,Healthcare Providers,3,33,
123993,DE,Company 538,Prospect,Suspect,SDR,Germany,Regional Commercial & Retail Banks,,17,
